fecha,codigo_factura,mnt_total_a_pagar,cant_items,familia,categoria,subcategoria,codigo_producto,cantidad_vendida,venta_bruta_producto,venta_neta_producto
2022-12-01,1488433387,8840.0,2,Alimentos Sal,Galletería,Crackers,12002839.0,1.0,4850.0,4076.0
2022-12-01,1488433387,8840.0,2,Alimentos Dulces,Lácteos,Dulces,12000257.0,1.0,3990.0,3353.0
2022-12-01,1488404188,3250.0,1,Bebidas,Lácteos,Leches Larga Vida,12000543.0,1.0,3250.0,3250.0
2022-12-01,1489111897,25040.0,9,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,140.0,73.0
2022-12-01,1489111897,25040.0,9,Alimentos Sal,Enlatados Y Envasados,Vegetales,12000914.0,2.0,5980.0,5025.0
2022-12-01,1489111897,25040.0,9,Alimentos Sal,Salsas Y Aderezos,Básicas,12000305.0,1.0,2990.0,2513.0
2022-12-01,1489111897,25040.0,9,Perecederos,Fruver,Verduras,12002709.0,1.0,1390.0,1390.0
2022-12-01,1489111897,25040.0,9,Alimentos Sal,Enlatados Y Envasados,Vegetales,12000914.0,1.0,2990.0,2513.0
2022-12-01,1489111897,25040.0,9,Alimentos Sal,"Cereales, Harinas Y Premezclas",Harinas,12001208.0,3.0,11550.0,11000.0
2022-12-01,1489228071,5470.0,3,Perecederos,Fruver,Frutas,12002710.0,1.0,3490.0,3490.0
2022-12-01,1489228071,5470.0,3,Refrigerados,Lácteos,Bebidas Lácteas,12000064.0,1.0,990.0,832.0
2022-12-01,1489228071,5470.0,3,Refrigerados,Lácteos,Bebidas Lácteas,12000063.0,1.0,990.0,832.0
2022-12-01,1489983872,31940.0,2,Commodities,Grasa,Aceites,12002643.0,1.0,26990.0,22681.0
2022-12-01,1489983872,31940.0,2,Commodities,Granos,Azúcar,12000250.0,1.0,4950.0,4714.0
2022-12-01,1488844204,9980.0,2,Aseo,Aseo Hogar,Detergentes,12000178.0,2.0,9980.0,8387.0
2022-12-01,1489931183,29010.0,11,Aseo,Aseo Personal,Jabonería,12000163.0,1.0,3190.0,2681.0
2022-12-01,1489931183,29010.0,11,Aseo,Hogar,Tissue,12000176.0,1.0,3950.0,3319.0
2022-12-01,1489931183,29010.0,11,Alimentos Dulces,Galletería,Galletas Dulces,12003248.0,8.0,19920.0,16739.0
2022-12-01,1489931183,29010.0,11,Aseo,Hogar,Tissue,12000300.0,1.0,1950.0,1639.0
2022-12-01,1489433563,6880.0,2,Aseo,Aseo Hogar,Betunes,12002706.0,1.0,3990.0,3353.0
2022-12-01,1489433563,6880.0,2,Aseo,Hogar,Velas Y Fosforos,12000111.0,1.0,2890.0,2429.0
2022-12-01,1489245295,9510.0,4,Alimentos Sal,Condimentos,Mezclas y adobos,12004032.0,1.0,1790.0,1504.0
2022-12-01,1489245295,9510.0,4,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,140.0,73.0
2022-12-01,1489245295,9510.0,4,Congelados,Carne No Procesada,Pollo,12001690.0,1.0,3290.0,3290.0
2022-12-01,1489245295,9510.0,4,Alimentos Sal,Condimentos,Caldos,12002945.0,1.0,4290.0,3605.0
2022-12-01,1489260707,1150.0,1,Alimentos Dulces,Dulce,Otros,12002953.0,1.0,1150.0,966.0
2022-12-01,1488932402,32300.0,5,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,140.0,73.0
2022-12-01,1488932402,32300.0,5,Refrigerados,Carnes Frías,Jamones,12000388.0,2.0,13980.0,11748.0
2022-12-01,1488932402,32300.0,5,Perecederos,Fruver,Frutas,12001221.0,2.0,18180.0,18180.0
2022-12-01,1489330206,7590.0,3,Alimentos Dulces,Dulce,Chupetas,12003348.0,2.0,4900.0,4118.0
2022-12-01,1489330206,7590.0,3,Alimentos Sal,Galletería,Crackers,12001657.0,1.0,2690.0,2261.0
2022-12-01,1489733200,67800.0,13,Alimentos Dulces,Dulce,Otros,12002189.0,1.0,1990.0,1672.0
2022-12-01,1489733200,67800.0,13,Refrigerados,Carnes Frías,Madurados,12000480.0,1.0,6490.0,5454.0
2022-12-01,1489733200,67800.0,13,Refrigerados,Carnes Frías,Otros,12003468.0,1.0,3290.0,2765.0
2022-12-01,1489733200,67800.0,13,Refrigerados,Carnes Frías,Madurados,12002478.0,1.0,6490.0,5454.0
2022-12-01,1489733200,67800.0,13,Refrigerados,Lácteos,Quesos Varios,12003412.0,1.0,4290.0,4290.0
2022-12-01,1489733200,67800.0,13,Alimentos Sal,Enlatados Y Envasados,Vegetales,12000387.0,1.0,5190.0,4361.0
2022-12-01,1489733200,67800.0,13,Alimentos Sal,Salsas Y Aderezos,Aderezos,12000610.0,1.0,3890.0,3269.0
2022-12-01,1489733200,67800.0,13,Perecederos,Fruver,Frutas,12001221.0,1.0,9090.0,9090.0
2022-12-01,1489733200,67800.0,13,Refrigerados,Lácteos,Quesos Varios,12002654.0,1.0,7990.0,6714.0
2022-12-01,1489733200,67800.0,13,Alimentos Sal,Salsas Y Aderezos,Básicas,12003736.0,1.0,2190.0,1840.0
2022-12-01,1489733200,67800.0,13,Alimentos Dulces,Dulce,Otros,12004698.0,1.0,1950.0,1639.0
2022-12-01,1489733200,67800.0,13,Refrigerados,Lácteos,Quesos Hilados,12000430.0,1.0,9100.0,9100.0
2022-12-01,1489733200,67800.0,13,Alimentos Sal,Pasabocas,Frutos Secos,12001617.0,1.0,5850.0,4916.0
2022-12-01,1489649620,8930.0,2,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,140.0,73.0
2022-12-01,1489649620,8930.0,2,Mascotas,Mascotas,Alimento Seco,12001131.0,1.0,8790.0,8371.0
2022-12-01,1489082977,46060.0,14,Aseo,Aseo Personal,Afeitado,12000087.0,2.0,5980.0,5025.0
2022-12-01,1489082977,46060.0,14,Alimentos Sal,Salsas Y Aderezos,Básicas,12000266.0,1.0,3690.0,3101.0
2022-12-01,1489082977,46060.0,14,Refrigerados,Carnes Frías,Salchichas,12000080.0,1.0,8990.0,7555.0
2022-12-01,1489082977,46060.0,14,Refrigerados,Carnes Frías,Salchichónes,12000591.0,1.0,5190.0,4943.0
2022-12-01,1489082977,46060.0,14,Alimentos Sal,Salsas Y Aderezos,Básicas,12000305.0,1.0,2990.0,2513.0
2022-12-01,1489082977,46060.0,14,Bebidas,Bebidas Líquidas,Gasificadas,12000376.0,1.0,2690.0,2261.0
2022-12-01,1489082977,46060.0,14,Refrigerados,Carnes Frías,Mortadelas,12000079.0,1.0,2290.0,2181.0
2022-12-01,1489082977,46060.0,14,Bebidas,Lácteos,UHT Personal,12000253.0,4.0,3960.0,3328.0
2022-12-01,1489082977,46060.0,14,Bebidas,Bebidas Líquidas,Refrescos,12004867.0,1.0,4990.0,4193.0
2022-12-01,1489082977,46060.0,14,Aseo,Aseo Personal,Jabonería,12005143.0,1.0,5290.0,4445.0
2022-12-01,1487773853,15090.0,2,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,140.0,73.0
2022-12-01,1487773853,15090.0,2,Congelados,Carne No Procesada,Pollo,12001287.0,1.0,14950.0,14950.0
2022-12-01,1488740694,5970.0,3,Alimentos Sal,Comida Preparada,Ready To Eat,12004591.0,3.0,5970.0,5017.0
2022-12-01,1487965039,2790.0,1,Aseo,Aseo Hogar,Lavaplatos,12000131.0,1.0,2790.0,2345.0
2022-12-01,1488525962,8640.0,2,Alimentos Sal,Enlatados Y Envasados,Vegetales,12000387.0,1.0,5190.0,4361.0
2022-12-01,1488525962,8640.0,2,Perecederos,Fruver,Frutas,12000110.0,1.0,3450.0,3450.0
2022-12-01,1488349408,28560.0,12,Aseo,Aseo Personal,Femenina,12000764.0,1.0,1190.0,1190.0
2022-12-01,1488349408,28560.0,12,Alimentos Sal,Salsas Y Aderezos,Básicas,12000305.0,1.0,2990.0,2513.0
2022-12-01,1488349408,28560.0,12,Alimentos Sal,Condimentos,Mezclas y adobos,12002917.0,1.0,1090.0,916.0
