fecha,codigo_factura,mnt_total_a_pagar,cant_items,familia,categoria,subcategoria,codigo_producto,cantidad_vendida,venta_bruta_producto,venta_neta_producto
2022-04-01,987819985,38410.0,5,Aseo,Infantil,Aseo Bebé,12002443.0,1.0,4990.0,4193.0
2022-04-01,987819985,38410.0,5,Aseo,Aseo Personal,Oral,12000106.0,1.0,4590.0,3857.0
2022-04-01,987819985,38410.0,5,Aseo,Aseo Personal,Femenina,12002481.0,2.0,17180.0,17180.0
2022-04-01,987819985,38410.0,5,Aseo,Aseo Personal,Tissue,12004365.0,1.0,11650.0,9790.0
2022-04-01,978450408,18900.0,8,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,130.0,65.0
2022-04-01,978450408,18900.0,8,Refrigerados,Carnes Frías,Mortadelas,12000079.0,1.0,2190.0,2086.0
2022-04-01,978450408,18900.0,8,Alimentos Sal,"Cereales, Harinas Y Premezclas",Harinas,12001208.0,1.0,2990.0,2848.0
2022-04-01,978450408,18900.0,8,Aseo,Aseo Personal,Tissue,12004364.0,1.0,2150.0,1807.0
2022-04-01,978450408,18900.0,8,Refrigerados,Grasa,Margarinas Cocina,12000478.0,1.0,1290.0,1084.0
2022-04-01,978450408,18900.0,8,Alimentos Sal,Panadería,Tajados,12000045.0,1.0,2050.0,2050.0
2022-04-01,978450408,18900.0,8,Refrigerados,Lácteos,Esparcibles,12000341.0,1.0,2750.0,2750.0
2022-04-01,978450408,18900.0,8,Aseo,Aseo Personal,Jabonería,12000220.0,1.0,5350.0,4496.0
2022-04-01,978017832,1190.0,1,Bebidas,Bebidas Líquidas,Aguas Saborizadas,12002564.0,1.0,1190.0,1000.0
2022-04-01,985677332,9950.0,5,Alimentos Sal,Enlatados Y Envasados,Mar,12000389.0,2.0,4980.0,4185.0
2022-04-01,985677332,9950.0,5,Aseo,Aseo Personal,Tissue,12004364.0,1.0,2150.0,1807.0
2022-04-01,985677332,9950.0,5,Aseo,Aseo Personal,Femenina,12000763.0,1.0,2690.0,2690.0
2022-04-01,985677332,9950.0,5,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,130.0,65.0
2022-04-01,980413425,14490.0,1,Commodities,Huevos,Gallina,12000344.0,1.0,14490.0,14490.0
2022-04-01,975832015,2100.0,2,Alimentos Sal,"Cereales, Harinas Y Premezclas",Pasta Corta,12000103.0,2.0,2100.0,2000.0
2022-04-01,980445007,1990.0,1,Alimentos Dulces,Dulce,Blandos,12000707.0,1.0,1990.0,1672.0
2022-04-01,976219011,44030.0,11,Bebidas,Bebidas Líquidas,Aguas Saborizadas,12003417.0,1.0,1190.0,1000.0
2022-04-01,976219011,44030.0,11,Alimentos Dulces,Pasabocas,Familiar,12003505.0,1.0,2650.0,2227.0
2022-04-01,976219011,44030.0,11,Bebidas,Bebidas Líquidas,Gasificadas,12004551.0,1.0,1090.0,916.0
2022-04-01,976219011,44030.0,11,Aseo,Aseo Hogar,Cuidado De Prendas,12003533.0,1.0,8590.0,7218.0
2022-04-01,976219011,44030.0,11,Alimentos Sal,Galletería,Crackers,12002839.0,1.0,3990.0,3353.0
2022-04-01,976219011,44030.0,11,Aseo,Aseo Hogar,Cuidado De Prendas,12000128.0,1.0,3490.0,2933.0
2022-04-01,976219011,44030.0,11,Aseo,Hogar,Tissue,12000175.0,1.0,1350.0,1134.0
2022-04-01,976219011,44030.0,11,Alimentos Dulces,Galletería,Galletas Dulces,12000744.0,1.0,4990.0,4193.0
2022-04-01,976219011,44030.0,11,Aseo,Aseo Hogar,Detergentes,12002741.0,1.0,11750.0,9874.0
2022-04-01,976219011,44030.0,11,Alimentos Sal,Panadería,Tradición,12000703.0,1.0,3950.0,3950.0
2022-04-01,976219011,44030.0,11,Refrigerados,Arepas,Volumen,12000137.0,1.0,990.0,990.0
2022-04-01,980085593,6190.0,1,Aseo,Aseo Personal,Oral,12000185.0,1.0,6190.0,5202.0
2022-04-01,988492158,1350.0,1,Aseo,Hogar,Tissue,12000175.0,1.0,1350.0,1134.0
2022-04-01,976847089,45510.0,11,Congelados,Comida Preparada,Ready To Cook,12000482.0,1.0,3450.0,2899.0
2022-04-01,976847089,45510.0,11,Refrigerados,Lácteos,Quesos Hilados,12000084.0,1.0,7790.0,7790.0
2022-04-01,976847089,45510.0,11,Alimentos Sal,Comida Preparada,Ready To Eat,12004580.0,2.0,3180.0,2672.0
2022-04-01,976847089,45510.0,11,Refrigerados,Carnes Frías,Jamones,12000077.0,1.0,6490.0,5454.0
2022-04-01,976847089,45510.0,11,Congelados,Carne No Procesada,Pollo,12001287.0,1.0,13850.0,13850.0
2022-04-01,976847089,45510.0,11,Alimentos Dulces,Lácteos,Cremas,12001250.0,2.0,3580.0,3580.0
2022-04-01,976847089,45510.0,11,Alimentos Sal,Comida Preparada,Ready To Eat,12004591.0,2.0,3180.0,2672.0
2022-04-01,976847089,45510.0,11,Congelados,Comida Preparada,Ready To Cook,12000434.0,1.0,3990.0,3353.0
2022-04-01,985215108,4150.0,1,Bebidas,Bebidas Líquidas,Refrescos,12000297.0,1.0,4150.0,3487.0
2022-04-01,991850418,4050.0,2,Mascotas,Mascotas,Indulgencia,12000580.0,1.0,2600.0,2476.0
2022-04-01,991850418,4050.0,2,Alimentos Dulces,Panadería,Porcionado,12000072.0,1.0,1450.0,1218.0
2022-04-01,981434874,7280.0,2,Alimentos Sal,Salsas Y Aderezos,Básicas,12000266.0,1.0,2590.0,2176.0
2022-04-01,981434874,7280.0,2,Bebidas,Bebidas Líquidas,Gasificadas,12002106.0,1.0,4690.0,3941.0
2022-04-01,988726558,23270.0,3,Congelados,Carne No Procesada,Pollo,12003807.0,1.0,9590.0,9590.0
2022-04-01,988726558,23270.0,3,Bebidas,Bebidas Secas,Cafés,12000334.0,1.0,10690.0,10181.0
2022-04-01,988726558,23270.0,3,Alimentos Dulces,Dulce,Blandos,12002435.0,1.0,2990.0,2513.0
2022-04-01,981066453,4390.0,1,Aseo,Aseo Hogar,Detergentes,12000178.0,1.0,4390.0,3689.0
2022-04-01,989523871,13770.0,3,Alimentos Dulces,Galletería,Saludable,12000830.0,1.0,3790.0,3185.0
2022-04-01,989523871,13770.0,3,Refrigerados,Lácteos,Yogures Personal,12000487.0,1.0,6990.0,5874.0
2022-04-01,989523871,13770.0,3,Alimentos Dulces,Dulce,Blandos,12002435.0,1.0,2990.0,2513.0
2022-04-01,980307606,92070.0,21,Alimentos Sal,Galletería,Crackers,12002839.0,1.0,3990.0,3353.0
2022-04-01,980307606,92070.0,21,Empaques y Bazar,Otros,Empaques,12001743.0,1.0,1190.0,1000.0
2022-04-01,980307606,92070.0,21,Alimentos Sal,Salsas Y Aderezos,Vinagres,12003655.0,2.0,5180.0,4353.0
2022-04-01,980307606,92070.0,21,Aseo,Aseo Hogar,Paños,12000215.0,1.0,3390.0,2849.0
2022-04-01,980307606,92070.0,21,Alimentos Sal,Condimentos,Condimentos,12003098.0,1.0,2290.0,1924.0
2022-04-01,980307606,92070.0,21,Aseo,Aseo Hogar,Jabones En Barra,12000256.0,5.0,9450.0,7941.0
2022-04-01,980307606,92070.0,21,Aseo,Aseo Personal,Tissue,12004365.0,1.0,11650.0,9790.0
2022-04-01,980307606,92070.0,21,Aseo,Aseo Hogar,Pisos,12000090.0,2.0,4700.0,3950.0
2022-04-01,980307606,92070.0,21,Commodities,Grasa,Aceites,12000641.0,1.0,26990.0,22681.0
2022-04-01,980307606,92070.0,21,Aseo,Aseo Personal,Jabonería,12000219.0,1.0,5590.0,4697.0
2022-04-01,980307606,92070.0,21,Aseo,Aseo Personal,Jabonería,12000163.0,2.0,6380.0,5361.0
2022-04-01,980307606,92070.0,21,Alimentos Dulces,Dulce,Blandos,12000707.0,1.0,1990.0,1672.0
2022-04-01,980307606,92070.0,21,Alimentos Dulces,Lácteos,Dulces,12000929.0,1.0,3690.0,3690.0
2022-04-01,980307606,92070.0,21,Aseo,Aseo Personal,Femenina,12002840.0,1.0,5590.0,5590.0
2022-04-01,983025681,10670.0,3,Alimentos Dulces,Dulce,Típicos,12000516.0,1.0,1490.0,1490.0
2022-04-01,983025681,10670.0,3,Aseo,Aseo Personal,Oral,12000106.0,1.0,4590.0,3857.0
2022-04-01,983025681,10670.0,3,Aseo,Infantil,Pañitos,12000222.0,1.0,4590.0,3857.0
2022-04-01,980727832,3350.0,1,Commodities,Granos,Azúcar,12000249.0,1.0,3350.0,3190.0
2022-04-01,982940745,5740.0,2,Aseo,Aseo Hogar,Pisos,12000090.0,1.0,2350.0,1975.0
2022-04-01,982940745,5740.0,2,Aseo,Aseo Hogar,Cuidado De Prendas,12000587.0,1.0,3390.0,2849.0
2022-04-01,984850272,12870.0,3,Aseo,Aseo Hogar,Cuidado De Prendas,12000587.0,1.0,3390.0,2849.0
2022-04-01,984850272,12870.0,3,Aseo,Aseo Hogar,Detergentes,12000178.0,1.0,4390.0,3689.0
2022-04-01,984850272,12870.0,3,Aseo,Aseo Hogar,Jabones En Barra,12000425.0,1.0,5090.0,4277.0
2022-04-01,982938219,24400.0,12,Aseo,Hogar,Bolsas,12000276.0,2.0,4380.0,3681.0
2022-04-01,982938219,24400.0,12,Alimentos Sal,Salsas Y Aderezos,Básicas,12000266.0,1.0,2590.0,2176.0
2022-04-01,982938219,24400.0,12,Alimentos Sal,Pasabocas,Familiar,12001066.0,2.0,7180.0,6034.0
2022-04-01,982938219,24400.0,12,Aseo,Hogar,Tissue,12000175.0,2.0,2700.0,2269.0
2022-04-01,982938219,24400.0,12,Aseo,Hogar,Bolsas,12000273.0,2.0,3780.0,3176.0
2022-04-01,982938219,24400.0,12,Alimentos Dulces,Galletería,Infantil,12003275.0,1.0,2590.0,2176.0
2022-04-01,982938219,24400.0,12,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,130.0,65.0
2022-04-01,982938219,24400.0,12,Aseo,Infantil,Botiquín,12000965.0,1.0,1050.0,1050.0
2022-04-01,984242184,8740.0,2,Congelados,Comida Preparada,Frutas y Verduras,12002531.0,1.0,4750.0,3992.0
2022-04-01,984242184,8740.0,2,Congelados,Comida Preparada,Ready To Cook,12000434.0,1.0,3990.0,3353.0
2022-04-01,989796919,15840.0,2,Refrigerados,Lácteos,Esparcibles,12000341.0,1.0,2850.0,2850.0
2022-04-01,989796919,15840.0,2,Commodities,Grasa,Aceites Finos,12000330.0,1.0,12990.0,10916.0
2022-04-01,986649983,2950.0,1,Bebidas,Lácteos,Leches Larga Vida,12000543.0,1.0,2950.0,2950.0
2022-04-01,979144594,33550.0,7,Alimentos Dulces,Enlatados Y Envasados,Vegetales,12000191.0,1.0,4490.0,3773.0
2022-04-01,979144594,33550.0,7,Empaques y Bazar,Extraordinarios,Organización,12003925.0,1.0,11990.0,10076.0
2022-04-01,979144594,33550.0,7,Congelados,Comida Preparada,Frutas y Verduras,12002532.0,1.0,4990.0,4193.0
2022-04-01,979144594,33550.0,7,Aseo,Aseo Hogar,Guantes,12000218.0,1.0,2190.0,1840.0
2022-04-01,979144594,33550.0,7,Aseo,Aseo Hogar,Detergentes,12004568.0,1.0,3790.0,3185.0
2022-04-01,979144594,33550.0,7,Bebidas,Lácteos,Leches Larga Vida,12000245.0,2.0,6100.0,6100.0
2022-04-01,990976689,13260.0,4,Alimentos Sal,Enlatados Y Envasados,Mar,12000205.0,2.0,9580.0,8050.0
2022-04-01,990976689,13260.0,4,Aseo,Aseo Personal,Femenina,12000762.0,1.0,2590.0,2590.0
2022-04-01,990976689,13260.0,4,Aseo,Aseo Personal,Femenina,12000764.0,1.0,1090.0,1090.0
2022-04-01,977622027,13500.0,10,Aseo,Hogar,Tissue,12000175.0,10.0,13500.0,11345.0
2022-04-01,981512784,2950.0,1,Bebidas,Lácteos,Leches Larga Vida,12000543.0,1.0,2950.0,2950.0
2022-04-01,979558086,15600.0,4,Congelados,Comida Preparada,Helados,12003451.0,1.0,10990.0,9235.0
2022-04-01,979558086,15600.0,4,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,130.0,65.0
2022-04-01,979558086,15600.0,4,Congelados,Comida Preparada,Helados,12003612.0,1.0,2190.0,1840.0
2022-04-01,979558086,15600.0,4,Refrigerados,Arepas,Valor Agregado,12000024.0,1.0,2290.0,2290.0
2022-04-01,988206023,13710.0,9,Bebidas,Bebidas Líquidas,Gasificadas,12004175.0,1.0,2290.0,2290.0
2022-04-01,988206023,13710.0,9,Bebidas,Bebidas Líquidas,Aguas,12001022.0,1.0,3290.0,3290.0
2022-04-01,988206023,13710.0,9,Alimentos Dulces,Dulce,Otros,12002953.0,6.0,5940.0,4992.0
2022-04-01,988206023,13710.0,9,Alimentos Dulces,Dulce,Chupetas,12003348.0,1.0,2190.0,1840.0
2022-04-01,980147980,17330.0,3,Aseo,Aseo Personal,Jabonería,12000221.0,1.0,5350.0,4496.0
2022-04-01,980147980,17330.0,3,Aseo,Aseo Hogar,Cuidado De Prendas,12000588.0,1.0,3390.0,2849.0
2022-04-01,980147980,17330.0,3,Aseo,Aseo Personal,Femenina,12002481.0,1.0,8590.0,8590.0
2022-04-01,985692125,58490.0,15,Commodities,Grasa,Aceites,12000667.0,1.0,9390.0,7891.0
2022-04-01,985692125,58490.0,15,Alimentos Sal,Enlatados Y Envasados,Mar,12000205.0,1.0,4790.0,4025.0
2022-04-01,985692125,58490.0,15,Farmacia,Over the Counter,Otros,12004693.0,1.0,4990.0,4193.0
2022-04-01,985692125,58490.0,15,Aseo,Aseo Hogar,Jabones En Barra,12000256.0,1.0,1890.0,1588.0
2022-04-01,985692125,58490.0,15,Bebidas,Panela,En Bloque,12000121.0,1.0,4250.0,4250.0
2022-04-01,985692125,58490.0,15,Aseo,Hogar,Bolsas,12000276.0,1.0,2190.0,1840.0
2022-04-01,985692125,58490.0,15,Aseo,Aseo Hogar,Esponjas,12000212.0,1.0,990.0,832.0
2022-04-01,985692125,58490.0,15,Bebidas,Lácteos,Leches Larga Vida,12000543.0,2.0,5900.0,5900.0
