fecha,codigo_factura,mnt_total_a_pagar,cant_items,familia,categoria,subcategoria,codigo_producto,cantidad_vendida,venta_bruta_producto,venta_neta_producto
2022-11-01,1408623339,1350.0,1,Alimentos Sal,"Cereales, Harinas Y Premezclas",Pasta Larga,12000066.0,1.0,1350.0,1286.0
2022-11-01,1363301254,29550.0,8,Aseo,Aseo Hogar,Esponjas,12000213.0,1.0,1990.0,1672.0
2022-11-01,1363301254,29550.0,8,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,140.0,73.0
2022-11-01,1363301254,29550.0,8,Aseo,Aseo Personal,Capilar,12004301.0,1.0,11490.0,9655.0
2022-11-01,1363301254,29550.0,8,Aseo,Aseo Personal,Tissue,12004364.0,1.0,2650.0,2227.0
2022-11-01,1363301254,29550.0,8,Aseo,Aseo Hogar,Lavaplatos,12000131.0,1.0,2790.0,2345.0
2022-11-01,1363301254,29550.0,8,Aseo,Aseo Personal,Jabonería,12004558.0,1.0,5890.0,4950.0
2022-11-01,1363301254,29550.0,8,Aseo,Aseo Hogar,Cuidado De Prendas,12000588.0,1.0,3550.0,2983.0
2022-11-01,1363301254,29550.0,8,Aseo,Aseo Personal,Femenina,12000764.0,1.0,1050.0,1050.0
2022-11-01,1413420809,8500.0,4,Alimentos Dulces,Panadería,Porcionado,12000073.0,1.0,1750.0,1471.0
2022-11-01,1413420809,8500.0,4,Alimentos Dulces,Dulce,Otros,12003733.0,3.0,6750.0,5672.0
2022-11-01,1398728497,12160.0,4,Alimentos Dulces,Galletería,Infantil,12002336.0,1.0,2990.0,2513.0
2022-11-01,1398728497,12160.0,4,Alimentos Sal,Pasabocas,Familiar,12004916.0,1.0,2790.0,2345.0
2022-11-01,1398728497,12160.0,4,Alimentos Dulces,Galletería,Infantil,12003275.0,1.0,2990.0,2513.0
2022-11-01,1398728497,12160.0,4,Alimentos Sal,Galletería,Saludable,12002270.0,1.0,3390.0,2849.0
2022-11-01,1372329014,4190.0,1,Refrigerados,Carnes Frías,Salchichas,12000913.0,1.0,4190.0,3521.0
2022-11-01,1400556362,41600.0,9,Refrigerados,Arepas,Volumen,12000138.0,2.0,2580.0,2580.0
2022-11-01,1400556362,41600.0,9,Aseo,Hogar,Cocina,12000216.0,1.0,1890.0,1588.0
2022-11-01,1400556362,41600.0,9,Aseo,Aseo Personal,Tissue,12004365.0,2.0,27500.0,23109.0
2022-11-01,1400556362,41600.0,9,Aseo,Aseo Hogar,Blanqueador,12002695.0,1.0,5290.0,4445.0
2022-11-01,1400556362,41600.0,9,Aseo,Aseo Personal,Tissue,12004364.0,1.0,2650.0,2227.0
2022-11-01,1400556362,41600.0,9,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,140.0,73.0
2022-11-01,1400556362,41600.0,9,Aseo,Aseo Personal,Oral,12000267.0,1.0,1550.0,1303.0
2022-11-01,1386269930,3550.0,1,Aseo,Aseo Hogar,Cuidado De Prendas,12000587.0,1.0,3550.0,2983.0
2022-11-01,1379515998,99980.0,7,Alimentos Dulces,Dulce,Otros,12003320.0,2.0,5980.0,5025.0
2022-11-01,1379515998,99980.0,7,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,140.0,73.0
2022-11-01,1379515998,99980.0,7,Empaques y Bazar,Extraordinarios,Cocina,12004525.0,1.0,49990.0,42008.0
2022-11-01,1379515998,99980.0,7,Farmacia,Over the Counter,Gastro,12002836.0,1.0,9890.0,9890.0
2022-11-01,1379515998,99980.0,7,Empaques y Bazar,Extraordinarios,Textil,12004606.0,1.0,24990.0,21000.0
2022-11-01,1379515998,99980.0,7,Empaques y Bazar,Extraordinarios,Pre Navidad,12004702.0,1.0,8990.0,7555.0
2022-11-01,1417979544,21060.0,7,Alimentos Dulces,Galletería,Infantil,12000019.0,1.0,4150.0,3487.0
2022-11-01,1417979544,21060.0,7,Alimentos Sal,Enlatados Y Envasados,Mar,12004371.0,1.0,3250.0,2731.0
2022-11-01,1417979544,21060.0,7,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,140.0,73.0
2022-11-01,1417979544,21060.0,7,Aseo,Aseo Hogar,Pisos,12002510.0,1.0,2390.0,2008.0
2022-11-01,1417979544,21060.0,7,Alimentos Sal,Enlatados Y Envasados,Mar,12000204.0,1.0,4990.0,4193.0
2022-11-01,1417979544,21060.0,7,Alimentos Dulces,Dulce,Otros,12002953.0,1.0,1150.0,966.0
2022-11-01,1417979544,21060.0,7,Alimentos Dulces,"Cereales, Harinas Y Premezclas",Cereal Infantiles,12000393.0,1.0,4990.0,4193.0
2022-11-01,1368084510,3990.0,1,Aseo,Aseo Hogar,Detergentes,12004568.0,1.0,3990.0,3353.0
2022-11-01,1384381048,2690.0,1,Perecederos,Fruver,Frutas,12002004.0,1.0,2690.0,2690.0
2022-11-01,1392225123,8290.0,1,Alimentos Sal,Pasabocas,Individuales,12002701.0,1.0,8290.0,6966.0
2022-11-01,1406675791,64390.0,7,Congelados,Carne No Procesada,Pollo,12001704.0,2.0,25780.0,21664.0
2022-11-01,1406675791,64390.0,7,Aseo,Aseo Hogar,Detergentes,12002741.0,1.0,12990.0,10916.0
2022-11-01,1406675791,64390.0,7,Congelados,Carne No Procesada,Carnes,12001635.0,1.0,8490.0,8490.0
2022-11-01,1406675791,64390.0,7,Aseo,Aseo Hogar,Cuidado De Prendas,12003533.0,1.0,9490.0,7975.0
2022-11-01,1406675791,64390.0,7,Aseo,Aseo Hogar,Cuidado De Prendas,12000129.0,1.0,2650.0,2227.0
