fecha,codigo_factura,mnt_total_a_pagar,cant_items,familia,categoria,subcategoria,codigo_producto,cantidad_vendida,venta_bruta_producto,venta_neta_producto
2022-07-01,1142478547,7980.0,2,Congelados,Comida Preparada,Ready To Cook,12000434.0,2.0,7980.0,6706.0
2022-07-01,1131994318,75230.0,18,Aseo,Aseo Hogar,Detergentes,12001316.0,1.0,5990.0,5034.0
2022-07-01,1131994318,75230.0,18,Aseo,Hogar,Cuidado Del Aire,12004034.0,1.0,5590.0,4697.0
2022-07-01,1131994318,75230.0,18,Alimentos Sal,Salsas Y Aderezos,Sazonadoras,12000439.0,1.0,1690.0,1420.0
2022-07-01,1131994318,75230.0,18,Aseo,Hogar,Cocina,12000192.0,1.0,4990.0,4193.0
2022-07-01,1131994318,75230.0,18,Aseo,Aseo Hogar,Pisos,12000347.0,1.0,2590.0,2176.0
2022-07-01,1131994318,75230.0,18,Alimentos Sal,Condimentos,Especias y Hierbas,12003291.0,1.0,1990.0,1672.0
2022-07-01,1131994318,75230.0,18,Alimentos Sal,Condimentos,Mezclas y adobos,12004032.0,1.0,1790.0,1504.0
2022-07-01,1131994318,75230.0,18,Alimentos Sal,Condimentos,Especias y Hierbas,12003292.0,1.0,1990.0,1672.0
2022-07-01,1131994318,75230.0,18,Aseo,Aseo Hogar,Detergentes,12002741.0,1.0,11750.0,9874.0
2022-07-01,1131994318,75230.0,18,Alimentos Sal,Condimentos,Especias y Hierbas,12003839.0,1.0,1590.0,1336.0
2022-07-01,1131994318,75230.0,18,Aseo,Aseo Hogar,Cuidado De Prendas,12003533.0,1.0,8590.0,7218.0
2022-07-01,1131994318,75230.0,18,Alimentos Sal,Condimentos,Especias y Hierbas,12003286.0,1.0,1900.0,1597.0
2022-07-01,1131994318,75230.0,18,Alimentos Dulces,Galletería,Infantil,12004310.0,1.0,3890.0,3269.0
2022-07-01,1131994318,75230.0,18,Bebidas,Lácteos,UHT Personal,12000253.0,2.0,1900.0,1597.0
2022-07-01,1131994318,75230.0,18,Aseo,Hogar,Tissue,12000177.0,1.0,1350.0,1134.0
2022-07-01,1131994318,75230.0,18,Alimentos Sal,Salsas Y Aderezos,Sazonadoras,12000441.0,1.0,1650.0,1387.0
2022-07-01,1131994318,75230.0,18,Aseo,Aseo Personal,Tissue,12004367.0,1.0,15990.0,13437.0
2022-07-01,1128384262,1890.0,1,Alimentos Sal,"Cereales, Harinas Y Premezclas",Harinas,12001162.0,1.0,1890.0,1800.0
