fecha,codigo_factura,mnt_total_a_pagar,cant_items,familia,categoria,subcategoria,codigo_producto,cantidad_vendida,venta_bruta_producto,venta_neta_producto
2022-10-01,1330284385,4760.0,4,Refrigerados,Arepas,Volumen,12000136.0,2.0,2380.0,2380.0
2022-10-01,1330284385,4760.0,4,Refrigerados,Arepas,Volumen,12000137.0,2.0,2380.0,2380.0
2022-10-01,1334603998,44110.0,5,Alimentos Sal,Pasabocas,Individuales,12000405.0,1.0,8490.0,7134.0
2022-10-01,1334603998,44110.0,5,Alimentos Dulces,Galletería,Waffers,12000134.0,1.0,7290.0,6126.0
2022-10-01,1334603998,44110.0,5,Commodities,Huevos,Gallina,12000344.0,1.0,15990.0,15990.0
2022-10-01,1334603998,44110.0,5,Aseo,Aseo Personal,Capilar,12003312.0,1.0,6050.0,5084.0
2022-10-01,1334603998,44110.0,5,Bebidas,Lácteos,UHT Personal,12000325.0,1.0,6290.0,5286.0
2022-10-01,1356744333,9650.0,5,Refrigerados,Arepas,Volumen,12000138.0,1.0,1290.0,1290.0
2022-10-01,1356744333,9650.0,5,Alimentos Sal,Condimentos,Sales,12002874.0,1.0,1790.0,1790.0
2022-10-01,1356744333,9650.0,5,Bebidas,Bebidas Líquidas,Refrescos,12004550.0,1.0,2790.0,2345.0
2022-10-01,1356744333,9650.0,5,Alimentos Sal,"Cereales, Harinas Y Premezclas",Harinas,12001162.0,2.0,3780.0,3600.0
2022-10-01,1318660446,3090.0,1,Bebidas,Lácteos,Leches Larga Vida,12000543.0,1.0,3090.0,3090.0
2022-10-01,1332018335,34370.0,7,Aseo,Aseo Personal,Oral,12000976.0,1.0,4490.0,3773.0
2022-10-01,1332018335,34370.0,7,Aseo,Aseo Hogar,Lavaplatos,12000231.0,1.0,2550.0,2143.0
2022-10-01,1332018335,34370.0,7,Alimentos Dulces,Dulce,Otros,12002455.0,2.0,1900.0,1597.0
2022-10-01,1332018335,34370.0,7,Commodities,Grasa,Aceites,12004740.0,1.0,9690.0,8143.0
2022-10-01,1332018335,34370.0,7,Aseo,Aseo Personal,Tissue,12004365.0,1.0,12990.0,10916.0
2022-10-01,1332018335,34370.0,7,Aseo,Aseo Personal,Femenina,12000763.0,1.0,2750.0,2750.0
2022-10-01,1337635107,9930.0,3,Bebidas,Bebidas Secas,Chocolate De Mesa,12000646.0,1.0,5350.0,5095.0
2022-10-01,1337635107,9930.0,3,Refrigerados,Carnes Frías,Mortadelas,12000079.0,2.0,4580.0,4362.0
2022-10-01,1327839511,84600.0,18,Refrigerados,Lácteos,Yogures Personal,12003646.0,1.0,15990.0,13437.0
2022-10-01,1327696239,11180.0,2,Refrigerados,Carnes Frías,Salchichas,12000082.0,2.0,11180.0,9395.0
2022-10-01,1327839511,84600.0,18,Aseo,Cuidado Personal,Maquillaje,12003832.0,1.0,14990.0,12597.0
2022-10-01,1327839511,84600.0,18,Aseo,Aseo Hogar,Blanqueador,12000089.0,1.0,2990.0,2513.0
2022-10-01,1327839511,84600.0,18,Commodities,Granos,Arroz,12000051.0,2.0,3780.0,3780.0
2022-10-01,1327839511,84600.0,18,Alimentos Dulces,Galletería,Galletas Dulces,12003248.0,1.0,1990.0,1672.0
2022-10-01,1327839511,84600.0,18,Aseo,Aseo Hogar,Cuidado De Prendas,12000129.0,1.0,2650.0,2227.0
