fecha,codigo_factura,mnt_total_a_pagar,cant_items,familia,categoria,subcategoria,codigo_producto,cantidad_vendida,venta_bruta_producto,venta_neta_producto
2021-12-01,789095256,15270.0,3,Aseo,Aseo Hogar,Detergentes,12000178.0,1.0,2990.0,2990.0
2021-12-01,788308480,15990.0,8,Aseo,Aseo Personal,Oral,12000267.0,1.0,1390.0,1168.0
2021-12-01,788308480,15990.0,8,Aseo,Hogar,Tissue,12000175.0,1.0,1350.0,1134.0
2021-12-01,788308480,15990.0,8,Alimentos Dulces,Dulce,Blandos,12002435.0,1.0,2990.0,2513.0
2021-12-01,788308480,15990.0,8,Refrigerados,Lácteos,Infantil,12000100.0,1.0,4290.0,4290.0
2021-12-01,788308480,15990.0,8,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,120.0,58.0
2021-12-01,788308480,15990.0,8,Aseo,Hogar,Pilas,12000574.0,3.0,5850.0,4916.0
2021-12-01,786230899,3980.0,2,Bebidas,Bebidas Líquidas,Aguas Saborizadas,12003265.0,1.0,1990.0,1672.0
2021-12-01,786230899,3980.0,2,Bebidas,Bebidas Líquidas,Aguas Saborizadas,12001918.0,1.0,1990.0,1672.0
2021-12-01,793699204,4050.0,3,Alimentos Sal,Salsas Y Aderezos,Básicas,12000828.0,1.0,1350.0,1134.0
2021-12-01,793699204,4050.0,3,Alimentos Sal,Salsas Y Aderezos,Básicas,12000305.0,1.0,2400.0,2017.0
2021-12-01,793699204,4050.0,3,Farmacia,Over the Counter,Otros,12003200.0,1.0,300.0,300.0
2021-12-01,780080734,31980.0,12,Alimentos Sal,Pasabocas,Familiar,12000165.0,1.0,2290.0,1924.0
2021-12-01,780080734,31980.0,12,Alimentos Sal,Pasabocas,Familiar,12002217.0,2.0,11980.0,10067.0
2021-12-01,780080734,31980.0,12,Alimentos Dulces,Dulce,Blandos,12003391.0,3.0,5970.0,5017.0
2021-12-01,780080734,31980.0,12,Alimentos Dulces,Dulce,Chupetas,12003348.0,4.0,7960.0,6689.0
2021-12-01,780080734,31980.0,12,Alimentos Dulces,Dulce,Blandos,12000707.0,2.0,3780.0,3176.0
2021-12-01,782636000,12630.0,8,Farmacia,Over the Counter,Otros,12003200.0,5.0,1500.0,1500.0
2021-12-01,782636000,12630.0,8,Perecederos,Fruver,Verduras,12002709.0,1.0,1290.0,1290.0
2021-12-01,782636000,12630.0,8,Perecederos,Fruver,Frutas,12002011.0,1.0,1850.0,1850.0
2021-12-01,782636000,12630.0,8,Commodities,Grasa,Aceites,12000667.0,1.0,7990.0,6714.0
2021-12-01,788579211,16940.0,11,Bebidas,Bebidas Líquidas,Gasificadas,12000378.0,1.0,1990.0,1672.0
2021-12-01,788579211,16940.0,11,Empaques y Bazar,Otros,Empaques,12000157.0,1.0,1490.0,1252.0
2021-12-01,788579211,16940.0,11,Bebidas,Bebidas Líquidas,Gasificadas,12001305.0,2.0,3980.0,3345.0
2021-12-01,788579211,16940.0,11,Bebidas,Bebidas Líquidas,Gasificadas,12000377.0,2.0,3980.0,3345.0
2021-12-01,788579211,16940.0,11,Mascotas,Mascotas,Alimento Humedo,12000931.0,1.0,2250.0,2143.0
2021-12-01,788579211,16940.0,11,Aseo,Hogar,Tissue,12000175.0,1.0,1350.0,1134.0
