fecha,codigo_factura,mnt_total_a_pagar,cant_items,familia,categoria,subcategoria,codigo_producto,cantidad_vendida,venta_bruta_producto,venta_neta_producto
2021-11-01,758676870,17880.0,2,Bebidas,Bebidas Alcohólicas,Cervezas,12002513.0,12.0,17880.0,12555.0
2021-11-01,736304029,10290.0,4,Commodities,Granos,Fríjoles,12000233.0,3.0,10170.0,10170.0
2021-11-01,736304029,10290.0,4,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,120.0,58.0
2021-11-01,737270353,6230.0,3,Alimentos Dulces,Panadería,Compartir,12004018.0,1.0,2150.0,1807.0
2021-11-01,737270353,6230.0,3,Bebidas,Lácteos,Leches Larga Vida,12000543.0,1.0,2190.0,2190.0
2021-11-01,737270353,6230.0,3,Bebidas,Bebidas Líquidas,Energizantes E Isotónicas,12000555.0,1.0,1890.0,1588.0
2021-11-01,760652331,5190.0,1,Mascotas,Mascotas,Alimento Seco,12001128.0,1.0,5190.0,4943.0
2021-11-01,752910210,181620.0,56,Refrigerados,Lácteos,Infantil,12004163.0,1.0,2490.0,2490.0
2021-11-01,752910210,181620.0,56,Refrigerados,Carnes Frías,Salchichas,12000080.0,2.0,14380.0,12084.0
2021-11-01,752910210,181620.0,56,Bebidas,Panela,En Bloque,12000121.0,1.0,4350.0,4350.0
2021-11-01,752910210,181620.0,56,Alimentos Sal,Galletería,Crackers,12002436.0,1.0,2390.0,2008.0
2021-11-01,752910210,181620.0,56,Alimentos Dulces,Galletería,Saludable,12002511.0,1.0,3190.0,2681.0
2021-11-01,752910210,181620.0,56,Alimentos Sal,Pasabocas,Individuales,12000405.0,2.0,11980.0,10067.0
2021-11-01,752910210,181620.0,56,Bebidas,Bebidas Líquidas,Maltas,12000105.0,4.0,3800.0,3193.0
2021-11-01,752910210,181620.0,56,Alimentos Sal,Galletería,Crackers,12003986.0,1.0,3990.0,3353.0
2021-11-01,752910210,181620.0,56,Aseo,Aseo Personal,Jabonería,12000219.0,1.0,3890.0,3890.0
2021-11-01,752910210,181620.0,56,Aseo,Aseo Hogar,Pisos,12000090.0,1.0,1850.0,1850.0
2021-11-01,752910210,181620.0,56,Aseo,Aseo Hogar,Esponjas,12002108.0,2.0,1700.0,1700.0
2021-11-01,752910210,181620.0,56,Alimentos Dulces,Galletería,Infantil,12001064.0,1.0,2390.0,2008.0
2021-11-01,752910210,181620.0,56,Alimentos Sal,Salsas Y Aderezos,Básicas,12003759.0,1.0,6690.0,5622.0
