fecha,codigo_factura,mnt_total_a_pagar,cant_items,familia,categoria,subcategoria,codigo_producto,cantidad_vendida,venta_bruta_producto,venta_neta_producto
2022-09-01,1274638285,3590.0,1,Refrigerados,Lácteos,Funcionales,12002515.0,1.0,3590.0,3017.0
2022-09-01,1249848498,4440.0,2,Alimentos Sal,Pasabocas,Familiar,12000564.0,1.0,2790.0,2345.0
2022-09-01,1249848498,4440.0,2,Bebidas,Bebidas Secas,Aromáticas E Infusiones,12000302.0,1.0,1650.0,1387.0
2022-09-01,1292772580,25850.0,7,Aseo,Aseo Hogar,Detergentes,12000178.0,1.0,4690.0,3941.0
2022-09-01,1292772580,25850.0,7,Aseo,Hogar,Bombillos,12000970.0,1.0,4150.0,3487.0
2022-09-01,1292772580,25850.0,7,Aseo,Aseo Hogar,Cuidado De Prendas,12000587.0,1.0,3550.0,2983.0
2022-09-01,1292772580,25850.0,7,Aseo,Aseo Hogar,Blanqueador,12000089.0,1.0,2990.0,2513.0
2022-09-01,1292772580,25850.0,7,Aseo,Aseo Personal,Tissue,12004364.0,1.0,2490.0,2092.0
2022-09-01,1292772580,25850.0,7,Aseo,Hogar,Cuidado Del Aire,12003571.0,1.0,5590.0,4697.0
2022-09-01,1292772580,25850.0,7,Aseo,Aseo Hogar,Pisos,12000090.0,1.0,2390.0,2008.0
2022-09-01,1297378010,11750.0,3,Alimentos Dulces,Pasabocas,Frutos Deshidratados,12002025.0,1.0,2850.0,2850.0
2022-09-01,1297378010,11750.0,3,Alimentos Dulces,Dulce,Típicos,12000514.0,1.0,5450.0,5450.0
2022-09-01,1297378010,11750.0,3,Refrigerados,Lácteos,Bebidas Lácteas,12000155.0,1.0,3450.0,2899.0
2022-09-01,1298075147,4990.0,1,Farmacia,Over the Counter,Otros,12004693.0,1.0,4990.0,4193.0
2022-09-01,1263930756,49220.0,13,Aseo,Aseo Hogar,Detergentes,12000310.0,1.0,10190.0,8563.0
2022-09-01,1263930756,49220.0,13,Aseo,Aseo Hogar,Blanqueador,12000089.0,1.0,2990.0,2513.0
2022-09-01,1263930756,49220.0,13,Aseo,Aseo Hogar,Pisos,12000090.0,1.0,2390.0,2008.0
2022-09-01,1263930756,49220.0,13,Alimentos Sal,Pasabocas,Familiar,12000564.0,1.0,2790.0,2345.0
2022-09-01,1263930756,49220.0,13,Refrigerados,Lácteos,Combinados,12000149.0,1.0,1890.0,1588.0
2022-09-01,1263930756,49220.0,13,Aseo,Aseo Hogar,Cuidado De Prendas,12000588.0,1.0,3550.0,2983.0
2022-09-01,1263930756,49220.0,13,Aseo,Aseo Hogar,Jabones En Barra,12000425.0,1.0,5350.0,4496.0
2022-09-01,1263930756,49220.0,13,Aseo,Aseo Personal,Desodorantes,12003009.0,1.0,6150.0,5168.0
2022-09-01,1263930756,49220.0,13,Aseo,Aseo Personal,Jabonería,12000219.0,1.0,6190.0,5202.0
2022-09-01,1263930756,49220.0,13,Aseo,Aseo Hogar,Esponjas,12000241.0,1.0,1150.0,966.0
2022-09-01,1263930756,49220.0,13,Aseo,Aseo Hogar,Baños,12000244.0,1.0,3090.0,2597.0
2022-09-01,1263930756,49220.0,13,Aseo,Aseo Hogar,Pisos,12000347.0,1.0,2590.0,2176.0
2022-09-01,1263930756,49220.0,13,Aseo,Aseo Hogar,Esponjas,12002108.0,1.0,900.0,756.0
2022-09-01,1284023736,40510.0,15,Alimentos Sal,Condimentos,Sales,12002874.0,1.0,1790.0,1790.0
2022-09-01,1284023736,40510.0,15,Aseo,Hogar,Bolsas,12000275.0,1.0,2190.0,1840.0
2022-09-01,1284023736,40510.0,15,Alimentos Dulces,Dulce,Otros,12003018.0,1.0,1590.0,1336.0
2022-09-01,1284023736,40510.0,15,Alimentos Sal,"Cereales, Harinas Y Premezclas",Sopas Y Cremas,12003454.0,1.0,1490.0,1252.0
2022-09-01,1284023736,40510.0,15,Aseo,Aseo Hogar,Blanqueador,12000089.0,1.0,2990.0,2513.0
2022-09-01,1284023736,40510.0,15,Aseo,Hogar,Bolsas,12000276.0,1.0,2190.0,1840.0
2022-09-01,1284023736,40510.0,15,Aseo,Hogar,Tissue,12000176.0,1.0,3550.0,2983.0
2022-09-01,1284023736,40510.0,15,Alimentos Dulces,"Cereales, Harinas Y Premezclas",Avenas,12000457.0,2.0,2780.0,2648.0
2022-09-01,1284023736,40510.0,15,Commodities,Granos,Azúcar,12000249.0,1.0,4890.0,4657.0
2022-09-01,1284023736,40510.0,15,Bebidas,Bebidas Líquidas,Jugos,12002197.0,2.0,5980.0,5025.0
2022-09-01,1284023736,40510.0,15,Commodities,Grasa,Margarinas Mesa,12005090.0,1.0,4690.0,3941.0
2022-09-01,1284023736,40510.0,15,Aseo,Aseo Personal,Jabonería,12003223.0,2.0,6380.0,5361.0
2022-09-01,1248832537,73350.0,16,Alimentos Sal,Salsas Y Aderezos,Básicas,12003052.0,1.0,7350.0,6176.0
2022-09-01,1248832537,73350.0,16,Alimentos Sal,Salsas Y Aderezos,Básicas,12003759.0,1.0,7490.0,6294.0
2022-09-01,1248832537,73350.0,16,Refrigerados,Carnes Frías,Salchichónes,12000591.0,1.0,4850.0,4619.0
2022-09-01,1248832537,73350.0,16,Aseo,Hogar,Cuidado Del Aire,12003571.0,1.0,5590.0,4697.0
2022-09-01,1248832537,73350.0,16,Alimentos Sal,Condimentos,Sales,12002874.0,2.0,3300.0,3300.0
2022-09-01,1248832537,73350.0,16,Refrigerados,Lácteos,Quesos Varios,12000522.0,1.0,6350.0,5336.0
2022-09-01,1248832537,73350.0,16,Alimentos Sal,Condimentos,Caldos,12001009.0,1.0,1790.0,1504.0
2022-09-01,1248832537,73350.0,16,Aseo,Aseo Hogar,Limpiadores Y Desinfectantes,12000678.0,1.0,2890.0,2429.0
2022-09-01,1248832537,73350.0,16,Bebidas,Lácteos,Leches Larga Vida,12000543.0,1.0,2990.0,2990.0
2022-09-01,1248832537,73350.0,16,Commodities,Huevos,Gallina,12000291.0,2.0,14380.0,14380.0
2022-09-01,1248832537,73350.0,16,Alimentos Sal,Panadería,Horneados,12000148.0,1.0,2890.0,2752.0
2022-09-01,1248832537,73350.0,16,Aseo,Aseo Hogar,Detergentes,12000310.0,1.0,10190.0,8563.0
2022-09-01,1248832537,73350.0,16,Aseo,Aseo Hogar,Pisos,12000090.0,1.0,2390.0,2008.0
2022-09-01,1248832537,73350.0,16,Aseo,Aseo Hogar,Esponjas,12002108.0,1.0,900.0,756.0
2022-09-01,1266189121,92120.0,26,Bebidas,Lácteos,Leches Larga Vida,12000543.0,2.0,5980.0,5980.0
2022-09-01,1266189121,92120.0,26,Empaques y Bazar,Otros,Empaques,12001743.0,1.0,1190.0,1000.0
2022-09-01,1266189121,92120.0,26,Refrigerados,Carnes Frías,Jamones,12000077.0,1.0,6690.0,5622.0
2022-09-01,1266189121,92120.0,26,Alimentos Sal,Panadería,Tajados,12000045.0,1.0,2550.0,2550.0
2022-09-01,1266189121,92120.0,26,Alimentos Sal,Enlatados Y Envasados,Mar,12000204.0,1.0,4790.0,4025.0
2022-09-01,1266189121,92120.0,26,Aseo,Aseo Personal,Femenina,12001739.0,1.0,2990.0,2990.0
2022-09-01,1266189121,92120.0,26,Alimentos Dulces,Panadería,Saludable,12000307.0,1.0,3190.0,3190.0
2022-09-01,1266189121,92120.0,26,Alimentos Dulces,Dulce,Otros,12002212.0,1.0,1390.0,1168.0
2022-09-01,1266189121,92120.0,26,Bebidas,Lácteos,Leches Larga Vida,12000245.0,2.0,6180.0,6180.0
2022-09-01,1266189121,92120.0,26,Commodities,Granos,Otros,12000042.0,1.0,3490.0,3490.0
2022-09-01,1266189121,92120.0,26,Refrigerados,Carnes Frías,Salchichónes,12000591.0,1.0,4850.0,4619.0
2022-09-01,1266189121,92120.0,26,Alimentos Dulces,Galletería,Saludable,12002511.0,1.0,3590.0,3017.0
2022-09-01,1266189121,92120.0,26,Aseo,Aseo Personal,Desodorantes,12003227.0,1.0,4490.0,3773.0
2022-09-01,1266189121,92120.0,26,Aseo,Hogar,Cuidado Del Aire,12003570.0,1.0,5590.0,4697.0
2022-09-01,1266189121,92120.0,26,Empaques y Bazar,Extraordinarios,Colombiana,12004614.0,1.0,5990.0,5034.0
2022-09-01,1266189121,92120.0,26,Aseo,Aseo Hogar,Cuidado De Prendas,12000588.0,1.0,3550.0,2983.0
2022-09-01,1266189121,92120.0,26,Alimentos Sal,Galletería,Crackers,12000018.0,2.0,9700.0,8151.0
2022-09-01,1266189121,92120.0,26,Perecederos,Fruver,Frutas,12002004.0,1.0,2990.0,2990.0
2022-09-01,1266189121,92120.0,26,Refrigerados,Lácteos,Bebidas Lácteas,12000146.0,1.0,3450.0,2899.0
2022-09-01,1266189121,92120.0,26,Alimentos Sal,Panadería,Tostados,12000299.0,1.0,2590.0,2590.0
2022-09-01,1266189121,92120.0,26,Alimentos Dulces,Dulce,Otros,12002455.0,2.0,1900.0,1597.0
2022-09-01,1266189121,92120.0,26,Farmacia,Over the Counter,Otros,12004693.0,1.0,4990.0,4193.0
2022-09-01,1287489464,140.0,1,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,140.0,73.0
2022-09-01,1296068477,6380.0,2,Aseo,Aseo Personal,Jabonería,12003223.0,2.0,6380.0,5361.0
2022-09-01,1285277305,2390.0,1,Aseo,Aseo Personal,Femenina,12000761.0,1.0,2390.0,2390.0
2022-09-01,1279469251,11230.0,3,Alimentos Sal,Galletería,Saludable,12002270.0,1.0,3390.0,2849.0
2022-09-01,1279469251,11230.0,3,Alimentos Dulces,Dulce,Otros,12001295.0,1.0,3290.0,2765.0
