fecha,codigo_factura,mnt_total_a_pagar,cant_items,familia,categoria,subcategoria,codigo_producto,cantidad_vendida,venta_bruta_producto,venta_neta_producto
2021-10-01,703348852,4300.0,2,Aseo,Aseo Hogar,Blanqueador,12000089.0,2.0,4300.0,4300.0
2021-10-01,704615065,10990.0,1,Aseo,Aseo Personal,Tissue,12004088.0,1.0,10990.0,9235.0
2021-10-01,708041457,17530.0,3,Refrigerados,Carnes Frías,Salchichónes,12001741.0,1.0,4290.0,4086.0
2021-10-01,708041457,17530.0,3,Refrigerados,Carnes Frías,Salchichas,12000082.0,1.0,4890.0,4109.0
2021-10-01,708041457,17530.0,3,Bebidas,Over the Counter,Suplementos,12002088.0,1.0,8350.0,7017.0
2021-10-01,704175228,27070.0,12,Aseo,Hogar,Tissue,12000176.0,1.0,2590.0,2176.0
2021-10-01,704175228,27070.0,12,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,120.0,58.0
2021-10-01,704175228,27070.0,12,Alimentos Dulces,Galletería,Waffers,12000134.0,1.0,4990.0,4193.0
2021-10-01,704175228,27070.0,12,Aseo,Aseo Hogar,Limpiadores Y Desinfectantes,12000240.0,1.0,1790.0,1790.0
2021-10-01,704175228,27070.0,12,Aseo,Hogar,Tissue,12000177.0,1.0,1190.0,1000.0
2021-10-01,704175228,27070.0,12,Bebidas,Bebidas Líquidas,Refrescos,12002242.0,1.0,3990.0,3353.0
2021-10-01,704175228,27070.0,12,Perecederos,Fruver,Verduras,12001707.0,1.0,890.0,890.0
2021-10-01,704175228,27070.0,12,Congelados,Comida Preparada,Frutas y Verduras,12002530.0,1.0,3790.0,3185.0
2021-10-01,704175228,27070.0,12,Alimentos Sal,Condimentos,Sales,12002874.0,1.0,1290.0,1290.0
2021-10-01,704175228,27070.0,12,Alimentos Sal,Condimentos,Caldos,12002945.0,1.0,3390.0,2849.0
2021-10-01,704175228,27070.0,12,Aseo,Aseo Hogar,Limpiadores Y Desinfectantes,12000232.0,1.0,1650.0,1650.0
2021-10-01,704175228,27070.0,12,Perecederos,Fruver,Verduras,12001706.0,1.0,1390.0,1390.0
2021-10-01,699632164,10100.0,7,Bebidas,Bebidas Líquidas,Energizantes E Isotónicas,12000329.0,4.0,5400.0,4538.0
2021-10-01,699632164,10100.0,7,Aseo,Infantil,Pañitos,12000384.0,1.0,890.0,890.0
2021-10-01,699632164,10100.0,7,Aseo,Infantil,Pañitos,12000222.0,1.0,3690.0,3690.0
2021-10-01,699632164,10100.0,7,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,120.0,58.0
2021-10-01,688424099,14990.0,1,Aseo,Infantil,Pañales,12002041.0,1.0,14990.0,12597.0
2021-10-01,720348806,6300.0,2,Commodities,Granos,Azúcar,12000249.0,2.0,6300.0,6000.0
2021-10-01,697952140,3490.0,1,Aseo,Aseo Hogar,Detergentes,12002044.0,1.0,3490.0,3490.0
2021-10-01,694570875,17210.0,5,Alimentos Dulces,"Cereales, Harinas Y Premezclas",Granolas,12001666.0,1.0,3790.0,3185.0
2021-10-01,694570875,17210.0,5,Bebidas,Lácteos,Leches Larga Vida,12001742.0,2.0,5180.0,5180.0
2021-10-01,694570875,17210.0,5,Alimentos Sal,Panadería,Saludable,12000992.0,1.0,2990.0,2513.0
2021-10-01,694570875,17210.0,5,Aseo,Cuidado Personal,Uñas,12001181.0,1.0,5250.0,4412.0
2021-10-01,700228624,36260.0,4,Alimentos Dulces,Dulce,Otros,12003733.0,1.0,1990.0,1672.0
2021-10-01,700228624,36260.0,4,Congelados,Comida Preparada,Helados,12001921.0,1.0,9990.0,8395.0
2021-10-01,700228624,36260.0,4,Aseo,Infantil,Pañales,12002040.0,1.0,17990.0,15118.0
2021-10-01,700228624,36260.0,4,Refrigerados,Lácteos,Quesos Hilados,12000169.0,1.0,6290.0,6290.0
2021-10-01,729958641,8990.0,4,Bebidas,Bebidas Secas,Refrescos En Polvo,12002636.0,1.0,500.0,420.0
2021-10-01,729958641,8990.0,4,Alimentos Sal,Pasabocas,Familiar,12004171.0,1.0,3750.0,3151.0
2021-10-01,729958641,8990.0,4,Alimentos Dulces,Dulce,Blandos,12002435.0,1.0,2990.0,2513.0
2021-10-01,729958641,8990.0,4,Alimentos Dulces,Dulce,Otros,12001715.0,1.0,1750.0,1471.0
2021-10-01,691760452,10280.0,2,Mascotas,Mascotas,Alimento Seco,12000589.0,1.0,7690.0,7324.0
2021-10-01,691760452,10280.0,2,Alimentos Sal,Pasabocas,Familiar,12000391.0,1.0,2590.0,2176.0
2021-10-01,695501748,12470.0,5,Aseo,Aseo Hogar,Limpiadores Y Desinfectantes,12000232.0,1.0,1650.0,1650.0
2021-10-01,695501748,12470.0,5,Aseo,Aseo Hogar,Cuidado De Prendas,12000129.0,1.0,1990.0,1990.0
2021-10-01,695501748,12470.0,5,Aseo,Aseo Hogar,Blanqueador,12000089.0,1.0,2150.0,2150.0
2021-10-01,695501748,12470.0,5,Aseo,Aseo Hogar,Cuidado De Prendas,12000587.0,1.0,2990.0,2513.0
2021-10-01,695501748,12470.0,5,Aseo,Aseo Hogar,Jabones En Barra,12000425.0,1.0,3690.0,3690.0
2021-10-01,701311346,16690.0,7,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,120.0,58.0
2021-10-01,701311346,16690.0,7,Congelados,Carne No Procesada,Pollo,12001273.0,1.0,6990.0,6990.0
2021-10-01,701311346,16690.0,7,Alimentos Sal,Panadería,Tostados,12000199.0,1.0,1900.0,1900.0
2021-10-01,701311346,16690.0,7,Alimentos Sal,Panadería,Tostados,12000299.0,1.0,2450.0,2450.0
2021-10-01,701311346,16690.0,7,Perecederos,Fruver,Verduras,12001706.0,1.0,1390.0,1390.0
2021-10-01,701311346,16690.0,7,Perecederos,Fruver,Verduras,12002709.0,1.0,1390.0,1390.0
2021-10-01,701311346,16690.0,7,Alimentos Sal,Panadería,Tostados,12000299.0,1.0,2450.0,2450.0
2021-10-01,730160773,7610.0,4,Alimentos Dulces,Dulce,Otros,12001688.0,2.0,3900.0,3277.0
2021-10-01,730160773,7610.0,4,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,120.0,58.0
2021-10-01,730160773,7610.0,4,Mascotas,Mascotas,Alimento Seco,12001129.0,1.0,3590.0,3419.0
2021-10-01,729802113,7580.0,3,Farmacia,Over the Counter,Otros,12003200.0,1.0,300.0,300.0
2021-10-01,729802113,7580.0,3,Aseo,Aseo Personal,Femenina,12002840.0,1.0,5190.0,5190.0
