fecha,codigo_factura,mnt_total_a_pagar,cant_items,familia,categoria,subcategoria,codigo_producto,cantidad_vendida,venta_bruta_producto,venta_neta_producto
2023-08-01,2027657196,81140.0,16,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,190.0,109.0
2023-08-01,2027657196,81140.0,16,Bebidas,Bebidas Líquidas,Gasificadas,12000377.0,1.0,2750.0,2311.0
2023-08-01,2027657196,81140.0,16,Aseo,Hogar,Bolsas,12000273.0,1.0,1890.0,1588.0
2023-08-01,2027657196,81140.0,16,Alimentos Dulces,Dulce,Otros,12001684.0,1.0,5490.0,4613.0
2023-08-01,2027657196,81140.0,16,Alimentos Dulces,Comida Preparada,Postres,12004755.0,1.0,3890.0,3269.0
2023-08-01,2027657196,81140.0,16,Alimentos Sal,Salsas Y Aderezos,Básicas,12003759.0,1.0,9990.0,8395.0
2023-08-01,2027657196,81140.0,16,Alimentos Sal,Salsas Y Aderezos,Básicas,12003052.0,1.0,9390.0,7891.0
2023-08-01,2027657196,81140.0,16,Refrigerados,Carnes Frías,Otros,12002503.0,1.0,6790.0,6467.0
2023-08-01,2027657196,81140.0,16,Bebidas,Bebidas Líquidas,Energizantes E Isotónicas,12000432.0,1.0,1590.0,1336.0
2023-08-01,2027657196,81140.0,16,Refrigerados,Lácteos,Infantil,12005129.0,2.0,6500.0,6500.0
2023-08-01,2027657196,81140.0,16,Congelados,Comida Preparada,Helados,12001921.0,1.0,12590.0,10580.0
2023-08-01,2027657196,81140.0,16,Refrigerados,Lácteos,Combinados,12001261.0,1.0,2090.0,1756.0
2023-08-01,2027657196,81140.0,16,Aseo,Aseo Personal,Oral,12000268.0,1.0,1550.0,1303.0
2023-08-01,2027657196,81140.0,16,Aseo,Aseo Personal,Tissue,12004365.0,1.0,14990.0,12597.0
2023-08-01,2027657196,81140.0,16,Aseo,Aseo Personal,Oral,12000269.0,1.0,1450.0,1218.0
2023-08-01,2039188017,27350.0,5,Alimentos Dulces,Dulce,Otros,12001150.0,2.0,2780.0,2336.0
2023-08-01,2039188017,27350.0,5,Aseo,Aseo Hogar,Guantes,12000530.0,1.0,2990.0,2513.0
2023-08-01,2039188017,27350.0,5,Aseo,Aseo Personal,Oral,12000185.0,1.0,6590.0,5538.0
2023-08-01,2039188017,27350.0,5,Aseo,Aseo Personal,Tissue,12004365.0,1.0,14990.0,12597.0
2023-08-01,2037171077,47950.0,9,Refrigerados,Carnes Frías,Jamones,12000077.0,2.0,13980.0,11748.0
2023-08-01,2037171077,47950.0,9,Refrigerados,Lácteos,Yogures Personal,12000538.0,1.0,8150.0,6849.0
2023-08-01,2037171077,47950.0,9,Alimentos Dulces,Galletería,Infantil,12002336.0,1.0,3290.0,2765.0
2023-08-01,2037171077,47950.0,9,Bebidas,Lácteos,Leches Larga Vida,12000543.0,3.0,10650.0,10650.0
2023-08-01,2037171077,47950.0,9,Bebidas,Bebidas Líquidas,Maltas,12003542.0,1.0,5990.0,5034.0
2023-08-01,2037171077,47950.0,9,Alimentos Dulces,Galletería,Infantil,12002793.0,1.0,5890.0,4950.0
2023-08-01,2039149284,5360.0,4,Aseo,Aseo Personal,Femenina,12000764.0,1.0,1190.0,1190.0
2023-08-01,2039957852,45050.0,11,Aseo,Aseo Hogar,Esponjas,12002108.0,1.0,990.0,832.0
2023-08-01,2039149284,5360.0,4,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,190.0,109.0
2023-08-01,2039957852,45050.0,11,Congelados,Carne No Procesada,Pescados Y Mariscos,12000978.0,1.0,10290.0,8647.0
2023-08-01,2039149284,5360.0,4,Refrigerados,Lácteos,Bebidas Lácteas,12000065.0,1.0,1090.0,916.0
2023-08-01,2039957852,45050.0,11,Alimentos Dulces,"Cereales, Harinas Y Premezclas",Avenas,12000457.0,4.0,5960.0,5676.0
2023-08-01,2039149284,5360.0,4,Farmacia,Over the Counter,Otros,12003210.0,1.0,2890.0,2890.0
2023-08-01,2039957852,45050.0,11,Alimentos Dulces,Dulce,Típicos,12000516.0,1.0,1950.0,1950.0
2023-08-01,2039957852,45050.0,11,Aseo,Aseo Personal,Tissue,12004365.0,1.0,14990.0,12597.0
2023-08-01,2039957852,45050.0,11,Alimentos Sal,Pasabocas,Familiar,12000391.0,1.0,4190.0,3521.0
2023-08-01,2039957852,45050.0,11,Aseo,Aseo Hogar,Detergentes,12000178.0,1.0,4990.0,4193.0
2023-08-01,2039957852,45050.0,11,Alimentos Sal,Pasabocas,Familiar,12003745.0,1.0,1690.0,1610.0
2023-08-01,2037422444,88970.0,13,Empaques y Bazar,Otros,Empaques,12001743.0,1.0,1190.0,1000.0
2023-08-01,2037422444,88970.0,13,Bebidas,Bebidas Líquidas,Refrescos,12000297.0,1.0,5290.0,4445.0
2023-08-01,2037422444,88970.0,13,Bebidas,Bebidas Líquidas,Refrescos,12004867.0,2.0,11980.0,10067.0
2023-08-01,2037422444,88970.0,13,Bebidas,Bebidas Líquidas,Maltas,12003542.0,1.0,5990.0,5034.0
2023-08-01,2036209370,10470.0,3,Commodities,Granos,Otros,12000044.0,3.0,10470.0,10470.0
2023-08-01,2039199961,5960.0,3,Perecederos,Fruver,Verduras,12002709.0,2.0,2980.0,2980.0
2023-08-01,2039199961,5960.0,3,Aseo,Aseo Hogar,Blanqueador,12000089.0,1.0,2980.0,2504.0
